id,true_label,primary_pred,all_preds,is_comorbidity,rationale,raw_snippet,Accuracy
4397,2,0,0,False,Fear of failure and task avoidance suggest anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
6079,3,1,1,False,Expressions of sadness and loss of self-identity point to depression.,"```json {     'predicted_labels': [1],     'is_com",False
2614,0,0,0,False,Expressing relief and dependence on external support.,"```json {     'predicted_labels': [0],     'is_com",True
2620,0,1,1,False,Music preference suggests melancholic mood.,"```json {     'predicted_labels': [1],     'is_com",False
5317,5,0,0,False,The post suggests anxiety about a physical reset.,"```json {     'predicted_labels': [0],     'is_com",False
5866,1,0,0,False,Expresses worry about future job prospects.,"```json {     'predicted_labels': [0],     'is_com",False
3379,5,0,0,False,The post expresses anxiety about societal trends.,"```json {     'predicted_labels': [0],     'is_com",False
5003,0,0,0,False,The post focuses on anxiety symptoms and management.,"```json {     'predicted_labels': [0],     'is_com",True
4989,0,1,1,False,Expression of difficulty and longing suggests depressive symptoms.,"```json {     'predicted_labels': [1],     'is_com",False
4593,2,1,1,False,Suicidal ideation strongly suggests depression.,"{     'predicted_labels': [1],     'is_comorbidity",False
9812,5,2,2,False,Focus on external assets suggests distractibility.,"```json {     'predicted_labels': [2],     'is_com",False
6715,1,1,1,False,The post suggests a pessimistic outlook and potential sadness.,"```json {     'predicted_labels': [1],     'is_com",True
8590,2,2,2,False,Symptoms point to inattention and hyperactivity.,"```json {     'predicted_labels': [2],     'is_com",True
6849,1,0,0,False,The post suggests anxiety about current trends.,"```json {     'predicted_labels': [0],     'is_com",False
1516,0,0,0,False,Coping mechanisms suggest anxiety management.,"```json {     'predicted_labels': [0],     'is_com",True
5493,1,0,0,False,Freezing and task management suggest anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
7635,3,3,3,False,Compulsive， intrusive thoughts are characteristic of OCD.,"```json {     'predicted_labels': [3],     'is_com",True
5566,1,1,1,False,Expression of sadness and feeling ignored indicate depression.,"```json {     'predicted_labels': [1],     'is_com",True
6920,0,1,1,False,The text suggests a pattern of persistent sadness and lack of progress.,"```json {     'predicted_labels': [1],     'is_com",False
2392,5,0,0,False,Focus on technology needs suggests anxiety about the future.,"```json {     'predicted_labels': [0],     'is_com",False
586,4,4,4,False,Extreme calorie restriction suggests an eating disorder.,"```json {     'predicted_labels': [4],     'is_com",True
3519,5,2,2,False,Possible ADHD based on impulsivity and hyperfocus.,"```json {     'predicted_labels': [2],     'is_com",False
7652,3,3,3,True,The post describes intrusive thoughts and avoidance behaviors.,"```json {     'predicted_labels': [3],     'is_com",True
5953,1,1,1,False,Expression of apathy and sadness suggests depression.,"```json {     'predicted_labels': [1],     'is_com",True
850,4,4,4,False,Focus on weight and shape control indicates an eating disorder.,"```json {     'predicted_labels': [4],     'is_com",True
335,4,4,4,False,Focus on food choices and potential harm suggests an eating disorder.,"```json {     'predicted_labels': [4],     'is_com",True
5700,1,1,1,False,Dismissive and pessimistic attitude towards mental health.,"```json {     'predicted_labels': [1],     'is_com",True
8913,1,1,1,False,Expression of suffering suggests depressive symptoms.,"```json {     'predicted_labels': [1],     'is_com",True
5300,5,2,2,False,Focus on gaming suggests potential ADHD.,"```json {     'predicted_labels': [2],     'is_com",False
2868,5,0,0,False,Dismissive and sarcastic tone suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
4871,0,0,0,False,Anxiety is suggested by the need for a script.,"```json {     'predicted_labels': [0],     'is_com",True
3550,5,2,2,False,Possible ADHD based on focus on gaming.,"```json {     'predicted_labels': [2],     'is_com",False
3842,5,2,2,False,The statement suggests difficulty with focus and attention.,"```json {     'predicted_labels': [2],     'is_com",False
5642,1,1,1,False,The post expresses feelings of sadness and difficulty maintaining friendships.,"```json {     'predicted_labels': [1],     'is_com",True
6925,0,0,0,False,Anxiety is the primary focus and described as circumstantial.,"```json {     'predicted_labels': [0],     'is_com",True
23,1,1,1,False,Expressions of hopelessness and negativity point to depression.,"```json {     'predicted_labels': [1],     'is_com",True
1453,3,3,3,True,Obsessive thoughts and compulsive behaviors are described.,"```json {     'predicted_labels': [3],     'is_com",True
1684,0,1,1,False,Expression of low mood and nihilistic thoughts.,"```json {     'predicted_labels': [1],     'is_com",False
2310,5,5,5,False,Focus on a specific game character suggests potential addiction.,"```json {     'predicted_labels': [5],     'is_com",True
9882,5,2,2,False,Implied focus on instant gratification and potential impulsivity.,"```json {     'predicted_labels': [2],     'is_com",False
9405,5,1,1,False,Expression suggests low mood and defiance.,"```json {     'predicted_labels': [1],     'is_com",False
381,4,1,1,False,The post suggests a possible depressive state.,"```json {     'predicted_labels': [1],     'is_com",False
5813,1,0,0;2,True,Sleep disturbances can indicate both anxiety and ADHD.,"```json {     'predicted_labels': [0, 2],     'is_",False
5549,1,1,1,False,Expresses belief depression stems from societal factors.,"```json {     'predicted_labels': [1],     'is_com",True
4672,2,2,2,False,Symptoms point to inattention and hyperactivity.,"{     'predicted_labels': [2],     'is_comorbidity",True
1618,0,1,1,False,The statement suggests low self-esteem and potential depression.,"```json {     'predicted_labels': [1],     'is_com",False
789,4,4,4,True,Anorexia is a key symptom of an eating disorder.,"```json {     'predicted_labels': [4],     'is_com",True
5733,1,0,0,False,Music preference doesn't indicate a mental health condition.,"```json {     'predicted_labels': [0],     'is_com",False
8671,2,0,0,False,The language suggests heightened anxiety and frustration.,"```json {     'predicted_labels': [0],     'is_com",False
4475,2,2,2,False,Symptoms suggest difficulties with focus and organization.,"```json {     'predicted_labels': [2],     'is_com",True
5605,1,0,0,False,The post suggests anxiety about past actions.,"```json {     'predicted_labels': [0],     'is_com",False
9311,5,0,0,False,Limited information suggests potential anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
9246,5,1,1,False,Hopelessness and low expectations suggest depression.,"```json {     'predicted_labels': [1],     'is_com",False
6215,3,1,1,False,Expressions of doubt and potential suicidal ideation.,"```json {     'predicted_labels': [1],     'is_com",False
2286,5,0,0,False,The phrase suggests anxiety and a need for reassurance.,"```json {     'predicted_labels': [0],     'is_com",False
9992,1,1,1,True,Expresses suicidal ideation and potential depression.,"```json {     'predicted_labels': [1],     'is_com",True
9108,5,0,0,False,The statement suggests potential anxiety about social judgment.,"```json {     'predicted_labels': [0],     'is_com",False
1183,4,4,4,True,Binge eating and body image concerns suggest an eating disorder.,"```json {     'predicted_labels': [4],     'is_com",True
6000,3,0,0,False,Seeking information about headaches suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
5228,5,0,0,False,Vague symptoms suggest potential anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
2516,2,4,4,False,Loss of appetite and aversion to food suggest an eating disorder.,"```json {     'predicted_labels': [4],     'is_com",False
4122,2,0,0,False,The statement suggests anticipatory anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
5956,1,1,1,False,Symptoms of sadness and hopelessness point to depression.,"```json {     'predicted_labels': [1],     'is_com",True
7118,1,1,1,False,Expression of difficulty suggests possible depression.,"```json {     'predicted_labels': [1],     'is_com",True
6088,3,1,1,True,Expression of anger and feelings of abandonment align with depression.,"```json {     'predicted_labels': [1],     'is_com",False
7550,3,0,0,False,Expresses uncertainty and worry about the future.,"```json {     'predicted_labels': [0],     'is_com",False
4568,2,1,1,False,Feeling disconnected after a trip suggests depression.,"```json {     'predicted_labels': [1],     'is_com",False
7726,3,0,0,False,Post expresses frustration and a desire for categorization.,"```json {     'predicted_labels': [0],     'is_com",False
5967,1,1,1,True,History of trauma and suicidal ideation suggest depression.,"```json {     'predicted_labels': [1],     'is_com",True
1180,4,0,0,False,Posting about mental health can indicate anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
8204,2,0,0,False,Focus on sister's academic struggles and waiting time.,"```json {     'predicted_labels': [0],     'is_com",False
8302,2,2,2,True,ADHD symptoms described， including dopamine/norepinephrine impact.,"```json {     'predicted_labels': [2],     'is_com",True
2818,5,0,0,False,Expression suggests anxiety about financial success.,"```json {     'predicted_labels': [0],     'is_com",False
9963,4,4,4,True,The post describes purging behaviors and dietary restrictions.,"```json {     'predicted_labels': [4],     'is_com",True
9346,5,0,0,False,Expressing distress over a perceived ruined experience.,"```json {     'predicted_labels': [0],     'is_com",False
6607,4,-1,[],False,No symptoms of mental health conditions are present.,"```json {     'predicted_labels': [],     'is_como",False
2820,5,5,5,False,Excessive focus on video game collection.,"```json {     'predicted_labels': [5],     'is_com",True
8097,2,2,2,True,Memory issues can be a side effect of ADHD medication.,"```json {     'predicted_labels': [2],     'is_com",True
2260,3,3,3,False,The post explicitly mentions OCD symptoms.,"```json {     'predicted_labels': [3],     'is_com",True
2239,3,0,0,False,The post describes anxiety and coping mechanisms.,"```json {     'predicted_labels': [0],     'is_com",False
6055,3,3,3,False,The post focuses on perfectionism and its link to OCD.,"```json {     'predicted_labels': [3],     'is_com",True
782,4,4,4,False,The post describes purging and restrictive behaviors.,"```json {     'predicted_labels': [4],     'is_com",True
932,4,4,4,True,Significant weight loss and avoidance of food point to an eating disorder.,"```json {     'predicted_labels': [4],     'is_com",True
6201,3,3,3,False,The post mentions intrusive thoughts impacting enjoyment.,"```json {     'predicted_labels': [3],     'is_com",True
2412,5,0,0,False,The post suggests anxiety about a perceived external threat.,"```json {     'predicted_labels': [0],     'is_com",False
9308,5,2,2,False,Implies repetitive， pattern-based behavior.,"```json {     'predicted_labels': [2],     'is_com",False
6412,5,1,1,False,The post expresses a sense of hopelessness and resignation.,"```json {     'predicted_labels': [1],     'is_com",False
1156,4,0,0,False,Sensitivity to social criticism suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
8122,2,1,1;2,True,Symptoms of depression and ADHD are present.,"```json {     'predicted_labels': [1, 2],     'is_",False
5804,1,1,1,False,Loss of faith and feelings of emptiness align with depression.,"```json {     'predicted_labels': [1],     'is_com",True
7572,3,0,0,False,Self-reported quietness and introspective tendencies suggest anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
3309,5,-1,[],False,No symptoms of mental health conditions are present.,"```json {     'predicted_labels': [],     'is_como",False
5082,0,0,0,False,Focus on appearance for confidence boost suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",True
1702,0,1,1,False,Passing the time suggests avoidance of emotions.,"```json {     'predicted_labels': [1],     'is_com",False
2492,2,0,0,False,Sharing online about plants suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
3706,5,2,2,False,Focus on games suggests potential ADHD.,"```json {     'predicted_labels': [2],     'is_com",False
9959,1,1,1,False,Expressions of sadness and feeling overwhelmed suggest depression.,"```json {     'predicted_labels': [1],     'is_com",True
286,4,4,4,False,The suggestion implies a struggle with healthy eating.,"```json {     'predicted_labels': [4],     'is_com",True
1608,0,0,0,False,The post focuses on anxiety and its impact.,"```json {     'predicted_labels': [0],     'is_com",True
9154,5,0,0,False,Anticipation of content about social issues suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
7051,1,0,0,False,Lack of empathy suggests potential anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
5767,1,1,1;0,True,Symptoms of depression and anxiety are present.,"```json {     'predicted_labels': [1, 0],     'is_",True
2252,3,0,0,False,Comment suggests anxiety about hidden information.,"```json {     'predicted_labels': [0],     'is_com",False
7414,1,0,0,False,The post expresses a focus on small accomplishments.,"```json {     'predicted_labels': [0],     'is_com",False
6811,0,0,0,False,The post focuses on anxiety about others' opinions.,"```json {     'predicted_labels': [0],     'is_com",True
1891,0,1,1,False,Exercise is often used to cope with depressive symptoms.,"```json {     'predicted_labels': [1],     'is_com",False
7391,1,0,0,False,Expression suggests empathy and concern for others.,"```json {     'predicted_labels': [0],     'is_com",False
6119,3,0,0,False,Expression of hope and seeking support suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
563,4,4,4,False,Focus on weight loss for a specific event suggests an ED.,"```json {     'predicted_labels': [4],     'is_com",True
291,4,0,0,False,The post expresses happiness and relief， suggesting anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
4715,2,2,2,False,Frequent zoning out and lack of memory suggest ADHD.,"```json {     'predicted_labels': [2],     'is_com",True
7707,3,0,0,False,Expression of empathy suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
5922,1,1,1,False,Expression of shared depressive symptoms is present.,"```json {     'predicted_labels': [1],     'is_com",True
169,4,0,0,False,Diary violation evokes feelings of violation and paranoia.,"```json {     'predicted_labels': [0],     'is_com",False
267,4,4,4,False,regex_extracted,"```json {     'predicted_labels': [4],     'is_com",True
5431,1,0,0,False,The post expresses concern for someone's well-being.,"```json {     'predicted_labels': [0],     'is_com",False
5942,1,1,1,False,The post expresses a desire to change a perceived negative world.,"```json {     'predicted_labels': [1],     'is_com",True
3355,5,0,0,False,Strong emotional response to perceived injustice.,"```json {     'predicted_labels': [0],     'is_com",False
8278,2,0,0,False,Medication improved focus and information processing.,"```json {     'predicted_labels': [0],     'is_com",False
315,4,0,0,False,Concern about vitamin D levels suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
4635,2,0,0,False,The post suggests anxiety about an unknown smell.,"```json {     'predicted_labels': [0],     'is_com",False
9494,0,0,0,False,Significant anxiety reduction is described.,"```json {     'predicted_labels': [0],     'is_com",True
4067,1,1,1,True,Persistent sadness and suicidal ideation indicate depression.,"```json {     'predicted_labels': [1],     'is_com",True
245,4,4,4,False,Focus on body image at any size suggests an eating disorder.,"```json {     'predicted_labels': [4],     'is_com",True
252,4,4,4,False,Expresses negative body image and fear of rejection.,"```json {     'predicted_labels': [4],     'is_com",True
1111,4,4,4,False,Explicit mention of an eating disorder (ED).,"```json {     'predicted_labels': [4],     'is_com",True
4800,0,0,0,False,Focus on self-worth over social acceptance is anxiety-driven.,"```json {     'predicted_labels': [0],     'is_com",True
1713,0,0,0,False,The post suggests anxiety causing muscle tension.,"```json {     'predicted_labels': [0],     'is_com",True
50,3,0,0,False,Suspicion and fear of others are anxiety symptoms.,"```json {     'predicted_labels': [0],     'is_com",False
1835,0,0,0,False,The post focuses on overwhelming fears and avoidance.,"```json {     'predicted_labels': [0],     'is_com",True
7895,2,1,1,False,Feelings of demoralization suggest depressive symptoms.,"```json {     'predicted_labels': [1],     'is_com",False
3383,5,2,2,False,Focus on achievement and completion suggests ADHD.,"```json {     'predicted_labels': [2],     'is_com",False
7021,1,0,0,False,The statement suggests a tendency towards anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
4313,1,1,1,False,Symptoms of low energy and worthlessness point to depression.,"```json {     'predicted_labels': [1],     'is_com",True
872,4,4,4,False,Focus on body image and weight gain suggests an eating disorder.,"```json {     'predicted_labels': [4],     'is_com",True
1254,4,4,4,False,The post describes laxative misuse for weight control.,"```json {     'predicted_labels': [4],     'is_com",True
4950,0,0,0,False,Paranoia suggests potential anxiety.,"```json {     'predicted_labels': [0],     'is_com",True
7666,3,3,3,True,The post focuses on OCD symptoms and triggers.,"```json {     'predicted_labels': [3],     'is_com",True
9361,5,1,1,False,Content suggests sadness and a longing for the past.,"```json {     'predicted_labels': [1],     'is_com",False
8102,2,0,0,False,The statement suggests anxiety about a situation.,"```json {     'predicted_labels': [0],     'is_com",False
2098,0,0,0,False,The adolescent acknowledges anxiety influencing their post.,"```json {     'predicted_labels': [0],     'is_com",True
6855,1,0,0,False,Reliance on internet for medical advice suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
248,4,1,1,False,The post suggests feelings of sadness and shared experience.,"```json {     'predicted_labels': [1],     'is_com",False
6560,5,0,0,False,Disliking humor can be a sign of anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
1339,3,0,0,False,Focus on uncertainty suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
7016,1,0,0,False,Emotional distress and avoidance suggest anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
2110,0,0,0,False,The post expresses hope and well-wishing.,"```json {     'predicted_labels': [0],     'is_com",True
1569,0,1,1,False,Expresses a preference for substance use over medication.,"```json {     'predicted_labels': [1],     'is_com",False
1726,0,1,1,False,The statement suggests low self-worth and sadness.,"```json {     'predicted_labels': [1],     'is_com",False
8383,2,2,2,False,Hyperfocus and difficulty with routine tasks suggest ADHD.,"```json {     'predicted_labels': [2],     'is_com",True
6110,3,0,0,False,Expresses concern and hope for improvement.,"```json {     'predicted_labels': [0],     'is_com",False
4395,2,0,0,False,Missing an event suggests anxiety about social situations.,"```json {     'predicted_labels': [0],     'is_com",False
2420,5,2,2,False,Limited focus and difficulty with information processing.,"```json {     'predicted_labels': [2],     'is_com",False
3045,5,2,2,False,Impulsive and dismissive language suggests ADHD.,"```json {     'predicted_labels': [2],     'is_com",False
5502,1,0,0,False,Expresses feelings of catharsis and seeks support.,"```json {     'predicted_labels': [0],     'is_com",False
3703,5,0,0,False,The post expresses concern about irrelevance and lack of care.,"```json {     'predicted_labels': [0],     'is_com",False
8735,2,2,2,False,The statement suggests potential organizational challenges.,"```json {     'predicted_labels': [2],     'is_com",True
9265,5,2,2,False,Possible ADHD based on the comment's lack of focus.,"```json {     'predicted_labels': [2],     'is_com",False
9807,5,-1,[],False,No symptoms of mental health conditions are present.,"```json {     'predicted_labels': [],     'is_como",False
447,4,4,4,False,The post describes a distorted relationship with food.,"```json {     'predicted_labels': [4],     'is_com",True
7893,2,0,0;2,True,The post mentions anxiety and ADHD symptoms.,"```json {     'predicted_labels': [0, 2],     'is_",False
8793,2,2,2,False,Symptoms align with ADHD's inattention and executive functioning challenges.,"```json {     'predicted_labels': [2],     'is_com",True
7541,3,3,3,False,The post describes invalidation of suffering related to OCD.,"```json {     'predicted_labels': [3],     'is_com",True
1768,0,3,3,False,Symptoms are localized and repetitive.,"```json {     'predicted_labels': [3],     'is_com",False
8251,2,2,2,False,Impulsive behavior and difficulty with organization,"```json {     'predicted_labels': [2],     'is_com",True
8456,2,0,0,False,The post expresses concern about medication and its effects.,"```json {     'predicted_labels': [0],     'is_com",False
3869,5,0,0,False,Burnout suggests potential anxiety related to overwhelming tasks.,"```json {     'predicted_labels': [0],     'is_com",False
1655,0,0,0,False,The post mentions anxiety as the primary concern.,"```json {     'predicted_labels': [0],     'is_com",True
3187,5,-1,[],False,The post shows no signs of mental health conditions.,"```json {     'predicted_labels': [],     'is_como",False
683,4,4,4,False,Laxative abuse is a hallmark of eating disorders.,"```json {     'predicted_labels': [4],     'is_com",True
4170,1,0,0,False,Requesting sources suggests anxiety about information validity.,"```json {     'predicted_labels': [0],     'is_com",False
4477,2,2,2,False,Describes difficulty focusing without stimulation.,"```json {     'predicted_labels': [2],     'is_com",True
461,4,4,4,False,Focus on low-calorie cookies suggests an eating disorder.,"```json {     'predicted_labels': [4],     'is_com",True
5763,1,0,0,False,The language suggests anxiety and frustration.,"```json {     'predicted_labels': [0],     'is_com",False
6899,1,0,0,False,Mentions panic attacks and test-related anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
4502,2,2,2,False,Vyvanse is used to treat ADHD symptoms.,"```json {     'predicted_labels': [2],     'is_com",True
7682,3,0,0,False,The text suggests anxiety about being misidentified.,"```json {     'predicted_labels': [0],     'is_com",False
318,4,1,1,False,Expressions of hopelessness and desire for escape align with depression.,"```json {     'predicted_labels': [1],     'is_com",False
1145,4,0,0,False,The post suggests anxiety about potential misuse.,"```json {     'predicted_labels': [0],     'is_com",False
6958,1,0,0,False,Focus on acceptance suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
1393,3,1,1,False,Rumination and self-criticism are hallmarks of depression.,"```json {     'predicted_labels': [1],     'is_com",False
6622,4,4,4,True,Substance use exacerbates disordered eating patterns.,"```json {     'predicted_labels': [4],     'is_com",True
1501,3,0,0,False,Fear of presence suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
6407,5,0,0,False,The post suggests anxiety about performance.,"```json {     'predicted_labels': [0],     'is_com",False
376,4,4,4,True,The post describes restrictive eating and a focus on weight.,"```json {     'predicted_labels': [4],     'is_com",True
410,4,0,0,False,Social anxiety is suggested by the statement.,"```json {     'predicted_labels': [0],     'is_com",False
1660,0,0,0,False,Requesting explanation of anxiety attack suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",True
3151,5,0,0,False,Relating to another's feelings suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
1623,0,0,0;1,True,Comparison and pressure suggest anxiety and depression.,"```json {     'predicted_labels': [0, 1],     'is_",True
5608,1,1,1,False,Expressions of hopelessness and self-doubt are present.,"```json {     'predicted_labels': [1],     'is_com",True
8531,2,0,0,False,The post expresses relief and satisfaction.,"```json {     'predicted_labels': [0],     'is_com",False
6389,4,0,0,False,Conscious effort to relax suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
4932,0,0,0,False,The post describes anxiety attack symptoms.,"```json {     'predicted_labels': [0],     'is_com",True
8791,2,0,0,False,Expression of sadness and avoidance of a task.,"```json {     'predicted_labels': [0],     'is_com",False
8896,1,0,0,False,The post expresses anxiety about an upcoming appointment.,"```json {     'predicted_labels': [0],     'is_com",False
8145,2,2,2,False,Impulsive behavior and dismissive attitude suggest ADHD.,"```json {     'predicted_labels': [2],     'is_com",True
9614,1,1,1,False,Statement suggests a pervasive sadness or hopelessness.,"```json {     'predicted_labels': [1],     'is_com",True
7672,3,0,0,False,The post suggests anxiety related to social situations.,"```json {     'predicted_labels': [0],     'is_com",False
1672,0,5,5,False,Self-awareness of addictive behavior points to potential addiction.,"```json {     'predicted_labels': [5],     'is_com",False
2358,5,1,1,False,Expression of hopelessness and negativity aligns with depression.,"```json {     'predicted_labels': [1],     'is_com",False
8466,2,0,0,False,Username focus suggests anxiety about online identity.,"```json {     'predicted_labels': [0],     'is_com",False
274,4,4,4,True,Emotional eating and restricted daytime intake suggest an eating disorder.,"```json {     'predicted_labels': [4],     'is_com",True
2473,5,0,0,False,The post suggests anxiety and a desire to avoid conflict.,"```json {     'predicted_labels': [0],     'is_com",False
5627,1,1,1,False,Expressions of prolonged sadness and loss of joy point to depression.,"```json {     'predicted_labels': [1],     'is_com",True
4770,2,0,0,False,Focus on distractions suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
2107,0,0,0,False,Weight loss is a symptom of anxiety.,"```json {     'predicted_labels': [0],     'is_com",True
7499,3,3,3,False,The description aligns with OCD rituals and obsessions.,"```json {     'predicted_labels': [3],     'is_com",True
4414,2,2,2,False,Novelty-seeking and boredom are ADHD symptoms.,"```json {     'predicted_labels': [2],     'is_com",True
6903,0,0,0,False,Hypnic jerks are a common anxiety symptom.,"```json {     'predicted_labels': [0],     'is_com",True
8025,2,-1,[],False,No symptoms of any listed conditions are present.,"```json {     'predicted_labels': [],     'is_como",False
8789,2,1,1,False,The post expresses feelings of sadness and worthlessness.,"```json {     'predicted_labels': [1],     'is_com",False
2417,5,1,1,False,Expression suggests feelings of hopelessness and defeat.,"```json {     'predicted_labels': [1],     'is_com",False
8770,2,2,2,False,The post suggests difficulty focusing on tasks.,"```json {     'predicted_labels': [2],     'is_com",True
2236,3,0,0,False,Query about exposures suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
3767,5,2,2,False,The description suggests hyperactivity and impulsivity.,"```json {     'predicted_labels': [2],     'is_com",False
9790,5,0,0,False,Nostalgia may indicate anxiety about the past.,"```json {     'predicted_labels': [0],     'is_com",False
9988,1,0,0,False,Expressing feeling similar to others suggests anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
9964,4,0,0,False,Medication adjustment suggests anxiety symptoms.,"```json {     'predicted_labels': [0],     'is_com",False
5556,1,1,1,False,Expression of fatigue and cyclical despair suggests depression.,"```json {     'predicted_labels': [1],     'is_com",True
1383,3,0,0,False,Focus on fear of negative evaluation and perfectionism.,"```json {     'predicted_labels': [0],     'is_com",False
3101,5,2,2,False,Modding suggests a need for control and perfection.,"```json {     'predicted_labels': [2],     'is_com",False
3921,2,0,0,False,The post lacks symptoms of other categories.,"```json {     'predicted_labels': [0],     'is_com",False
7720,3,0,0,False,Excessive reading and fear of missing information suggest anxiety.,"```json {     'predicted_labels': [0],     'is_com",False
3194,5,1,1,False,Expression of frustration and negativity aligns with depression.,"```json {     'predicted_labels': [1],     'is_com",False
1941,0,0,0,False,Vague ideas and anxiety about the design process.,"```json {     'predicted_labels': [0],     'is_com",True
7113,1,0,0,False,Self-awareness and mindfulness suggest anxiety reduction.,"```json {     'predicted_labels': [0],     'is_com",False
